ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz,AngleZ,AngleX,AngleY
946786624,8934016000000,,,-1260194546626571520,0.0,4221.406299620867,15.69648718968941,10.616494494529274,3447,21,0.0,15,405080568877737,11,33.0,471.72930908203125,0.0552000030875206,0,0.0,0.0,,,,,0,,1,,,22.265625,-92.34375,0.34375
946786624,8934016000000,,,-1260194546626571520,0.0,4221.406299620867,15.69648718968941,10.616494494529274,3447,24,0.0,15,405080572103849,16,29.8,321.6083068847656,0.09239999949932098,0,0.0,0.0,,,,,0,,1,,,22.265625,-92.34375,0.34375
946786625,8934016000000,,,-1260194546626571520,0.0,4221.406299620867,15.69648718968941,10.616494494529274,3447,27,0.0,15,405080558631511,10,34.5,400.19586181640625,0.06560000032186508,0,0.0,0.0,,,,,0,,1,,,22.265625,-92.34375,0.34375
946786625,8934016000000,,,-1260194546626571520,0.0,4221.406299620867,15.69648718968941,10.616494494529274,3447,32,0.0,15,405080569653437,7,37.0,-343.6272888183594,0.04100000113248825,0,0.0,0.0,,,,,0,,1,,,22.265625,-92.34375,0.34375
946787622,8935028000000,,,-1260194546625691904,0.0,4187.48939409852,17.482616517537494,6.937845034715384,3448,10,0.0,15,405081584195878,24,25.1,-285.8680419921875,1.1965000629425049,0,0.0,0.0,,,,,0,,1,,,55.28125,-93.84375,3.140625
946787622,8935028000000,,,-1260194546625691904,0.0,4187.48939409852,17.482616517537494,6.937845034715384,3448,14,0.0,15,405081573878653,7,37.4,-463.3863525390625,0.04700000211596489,0,0.0,0.0,,,,,0,,1,,,55.28125,-93.84375,3.140625
946787623,8935028000000,,,-1260194546625691904,0.0,4187.48939409852,17.482616517537494,6.937845034715384,3448,20,0.0,15,405081586890653,17,28.3,70.68172454833984,0.10639999806880951,0,0.0,0.0,,,,,0,,1,,,55.28125,-93.84375,3.140625
946787625,8935028000000,,,-1260194546625691904,0.0,4187.48939409852,17.482616517537494,6.937845034715384,3448,21,0.0,15,405081579996631,12,32.8,472.4148254394531,0.07699999958276749,0,0.0,0.0,,,,,0,,1,,,55.28125,-93.84375,3.140625
946787625,8935028000000,,,-1260194546625691904,0.0,4187.48939409852,17.482616517537494,6.937845034715384,3448,27,0.0,15,405081569750728,6,38.2,400.4660949707031,0.03840000182390213,0,0.0,0.0,,,,,0,,1,,,55.28125,-93.84375,3.140625
946787626,8935028000000,,,-1260194546625691904,0.0,4187.48939409852,17.482616517537494,6.937845034715384,3448,32,0.0,15,405081580775153,6,38.5,-343.24737548828125,0.05490000173449516,0,0.0,0.0,,,,,0,,1,,,55.28125,-93.84375,3.140625
946788629,8936023000000,,,-1260194546625085696,0.0,4185.871686786413,18.757857169020003,9.224048838130757,3449,8,0.0,15,405082563104906,27,24.7,165.51742553710938,0.6360000371932983,0,0.0,0.0,,,,,0,,1,,,86.046875,-92.296875,1.09375
946788630,8936023000000,,,-1260194546625085696,0.0,4185.871686786413,18.757857169020003,9.224048838130757,3449,10,0.0,15,405082578590742,12,32.3,-285.3675537109375,0.0754999965429306,0,0.0,0.0,,,,,0,,1,,,86.046875,-92.296875,1.09375
946788631,8936023000000,,,-1260194546625085696,0.0,4185.871686786413,18.757857169020003,9.224048838130757,3449,14,0.0,15,405082568273974,8,36.5,-462.7174987792969,0.042500000447034836,0,0.0,0.0,,,,,0,,1,,,86.046875,-92.296875,1.09375
946788631,8936023000000,,,-1260194546625085696,0.0,4185.871686786413,18.757857169020003,9.224048838130757,3449,20,0.0,15,405082581284356,19,27.2,71.22374725341797,0.19520001113414764,0,0.0,0.0,,,,,0,,1,,,86.046875,-92.296875,1.09375
946788632,8936023000000,,,-1260194546625085696,0.0,4185.871686786413,18.757857169020003,9.224048838130757,3449,21,0.0,15,405082574388959,19,27.7,473.0232849121094,0.18470001220703125,0,0.0,0.0,,,,,0,,1,,,86.046875,-92.296875,1.09375
946788632,8936023000000,,,-1260194546625085696,0.0,4185.871686786413,18.757857169020003,9.224048838130757,3449,27,0.0,15,405082564143181,6,38.9,401.1753845214844,0.0609000027179718,0,0.0,0.0,,,,,0,,1,,,86.046875,-92.296875,1.09375
946788633,8936023000000,,,-1260194546625085696,0.0,4185.871686786413,18.757857169020003,9.224048838130757,3449,32,0.0,15,405082575170070,7,37.6,-342.60040283203125,0.05000000074505806,0,0.0,0.0,,,,,0,,1,,,86.046875,-92.296875,1.09375
946789621,8937038000000,,,-1260194546624736768,0.0,4189.393948763609,21.02786114376491,8.832015370141733,3450,8,0.0,15,405083577755491,31,23.3,166.65919494628906,0.7369999885559082,0,0.0,0.0,,,,,0,,1,,,104.921875,-98.09375,5.625
946789622,8937038000000,,,-1260194546624736768,0.0,4189.393948763609,21.02786114376491,8.832015370141733,3450,10,0.0,15,405083593242870,13,31.9,-285.0158996582031,0.07459999620914459,0,0.0,0.0,,,,,0,,1,,,104.921875,-98.09375,5.625
946789623,8937038000000,,,-1260194546624736768,0.0,4189.393948763609,21.02786114376491,8.832015370141733,3450,14,0.0,15,405083582926690,11,33.3,-462.7026672363281,0.07620000094175339,0,0.0,0.0,,,,,0,,1,,,104.921875,-98.09375,5.625
946789624,8937038000000,,,-1260194546624736768,0.0,4189.393948763609,21.02786114376491,8.832015370141733,3450,15,0.0,15,405083581638288,17,28.3,592.2716064453125,0.12890000641345978,0,0.0,0.0,,,,,0,,1,,,104.921875,-98.09375,5.625
946789624,8937038000000,,,-1260194546624736768,0.0,4189.393948763609,21.02786114376491,8.832015370141733,3450,20,0.0,15,405083595935137,16,29.2,71.49317932128906,0.09690000116825104,0,0.0,0.0,,,,,0,,1,,,104.921875,-98.09375,5.625
946789625,8937038000000,,,-1260194546624736768,0.0,4189.393948763609,21.02786114376491,8.832015370141733,3450,21,0.0,15,405083589038300,12,32.4,473.0914306640625,0.06199999898672104,0,0.0,0.0,,,,,0,,1,,,104.921875,-98.09375,5.625
946789626,8937038000000,,,-1260194546624736768,0.0,4189.393948763609,21.02786114376491,8.832015370141733,3450,27,0.0,15,405083578792939,10,34.6,401.3837890625,0.06560000032186508,0,0.0,0.0,,,,,0,,1,,,104.921875,-98.09375,5.625
946789626,8937038000000,,,-1260194546624736768,0.0,4189.393948763609,21.02786114376491,8.832015370141733,3450,32,0.0,15,405083589822385,14,30.6,-342.4416198730469,0.07699999958276749,0,0.0,0.0,,,,,0,,1,,,104.921875,-98.09375,5.625
946790610,8938030000000,,,-1260194546624613376,0.0,4203.871823847294,21.35874005970322,7.9908569613803895,3451,10,0.0,15,405084585120344,11,33.6,-284.8488464355469,0.08070000261068344,0,0.0,0.0,,,,,0,,1,,,122.78125,-101.796875,10.390625
946790611,8938030000000,,,-1260194546624613376,0.0,4203.871823847294,21.35874005970322,7.9908569613803895,3451,14,0.0,15,405084574804793,10,34.8,-462.0145263671875,0.05959999933838844,0,0.0,0.0,,,,,0,,1,,,122.78125,-101.796875,10.390625
946790611,8938030000000,,,-1260194546624613376,0.0,4203.871823847294,21.35874005970322,7.9908569613803895,3451,15,0.0,15,405084573512998,16,29.0,592.3704833984375,0.09389999508857727,0,0.0,0.0,,,,,0,,1,,,122.78125,-101.796875,10.390625
946790612,8938030000000,,,-1260194546624613376,0.0,4203.871823847294,21.35874005970322,7.9908569613803895,3451,20,0.0,15,405084587811487,14,30.2,71.81928253173828,0.07400000095367432,0,0.0,0.0,,,,,0,,1,,,122.78125,-101.796875,10.390625
946790613,8938030000000,,,-1260194546624613376,0.0,4203.871823847294,21.35874005970322,7.9908569613803895,3451,21,0.0,15,405084580913505,19,27.4,473.96917724609375,0.19370000064373016,0,0.0,0.0,,,,,0,,1,,,122.78125,-101.796875,10.390625
946790613,8938030000000,,,-1260194546624613376,0.0,4203.871823847294,21.35874005970322,7.9908569613803895,3451,24,0.0,15,405084584141608,17,28.8,323.4938659667969,0.13340000808238983,0,0.0,0.0,,,,,0,,1,,,122.78125,-101.796875,10.390625
946790614,8938030000000,,,-1260194546624613376,0.0,4203.871823847294,21.35874005970322,7.9908569613803895,3451,27,0.0,15,405084570668238,8,36.2,401.92987060546875,0.045499999076128006,0,0.0,0.0,,,,,0,,1,,,122.78125,-101.796875,10.390625
946790614,8938030000000,,,-1260194546624613376,0.0,4203.871823847294,21.35874005970322,7.9908569613803895,3451,32,0.0,15,405084581700164,19,27.6,-341.79547119140625,0.19520001113414764,0,0.0,0.0,,,,,0,,1,,,122.78125,-101.796875,10.390625
946791612,8939022000000,,,-1260194546624606720,0.0,4228.745587170124,22.973865363985325,9.190049875170953,3452,10,0.0,15,405085577114729,10,34.6,-284.73419189453125,0.0640999972820282,0,0.0,0.0,,,,,0,,1,,,170.59375,-97.03125,2.625
946791613,8939022000000,,,-1260194546624606720,0.0,4228.745587170124,22.973865363985325,9.190049875170953,3452,14,0.0,15,405085566799679,12,32.1,-462.1239929199219,0.057499997317790985,0,0.0,0.0,,,,,0,,1,,,170.59375,-97.03125,2.625
946791614,8939022000000,,,-1260194546624606720,0.0,4228.745587170124,22.973865363985325,9.190049875170953,3452,15,0.0,15,405085565504461,7,37.5,592.299560546875,0.0650000050663948,0,0.0,0.0,,,,,0,,1,,,170.59375,-97.03125,2.625
946791614,8939022000000,,,-1260194546624606720,0.0,4228.745587170124,22.973865363985325,9.190049875170953,3452,20,0.0,15,405085579804621,13,31.1,71.80057525634766,0.0835999995470047,0,0.0,0.0,,,,,0,,1,,,170.59375,-97.03125,2.625
946791615,8939022000000,,,-1260194546624606720,0.0,4228.745587170124,22.973865363985325,9.190049875170953,3452,21,0.0,15,405085572905128,17,28.3,473.73162841796875,0.11540000140666962,0,0.0,0.0,,,,,0,,1,,,170.59375,-97.03125,2.625
946791615,8939022000000,,,-1260194546624606720,0.0,4228.745587170124,22.973865363985325,9.190049875170953,3452,24,0.0,15,405085576133790,8,36.6,323.5293273925781,0.054499998688697815,0,0.0,0.0,,,,,0,,1,,,170.59375,-97.03125,2.625
946791616,8939022000000,,,-1260194546624606720,0.0,4228.745587170124,22.973865363985325,9.190049875170953,3452,27,0.0,15,405085562660234,8,36.0,401.8559875488281,0.06350000202655792,0,0.0,0.0,,,,,0,,1,,,170.59375,-97.03125,2.625
946791616,8939022000000,,,-1260194546624606720,0.0,4228.745587170124,22.973865363985325,9.190049875170953,3452,32,0.0,15,405085573694558,12,32.8,-341.9549560546875,0.06799999624490738,0,0.0,0.0,,,,,0,,1,,,170.59375,-97.03125,2.625
946792613,8940030000000,,,-1260194546623974400,0.0,4206.573124974966,22.151405549809162,7.771624051712696,3453,10,0.0,15,405086584483542,10,34.2,-284.7572021484375,0.044599998742341995,0,0.0,0.0,,,,,0,,1,,,194.17188,-100.375,9.515625
946792614,8940030000000,,,-1260194546623974400,0.0,4206.573124974966,22.151405549809162,7.771624051712696,3453,12,0.0,15,405086571990958,17,28.2,-486.9894104003906,0.11389999836683273,0,0.0,0.0,,,,,0,,1,,,194.17188,-100.375,9.515625
946792615,8940030000000,,,-1260194546623974400,0.0,4206.573124974966,22.151405549809162,7.771624051712696,3453,14,0.0,15,405086574169181,24,25.6,-462.4175109863281,1.1815000772476196,0,0.0,0.0,,,,,0,,1,,,194.17188,-100.375,9.515625
946792615,8940030000000,,,-1260194546623974400,0.0,4206.573124974966,22.151405549809162,7.771624051712696,3453,15,0.0,15,405086572870366,6,38.1,592.6231079101562,0.042899999767541885,0,0.0,0.0,,,,,0,,1,,,194.17188,-100.375,9.515625
946792616,8940030000000,,,-1260194546623974400,0.0,4206.573124974966,22.151405549809162,7.771624051712696,3453,20,0.0,15,405086587172306,14,30.9,71.99201202392578,0.07400000095367432,0,0.0,0.0,,,,,0,,1,,,194.17188,-100.375,9.515625
946792617,8940030000000,,,-1260194546623974400,0.0,4206.573124974966,22.151405549809162,7.771624051712696,3453,24,0.0,15,405086583500560,6,38.5,323.8719482421875,0.029400000348687172,0,0.0,0.0,,,,,0,,1,,,194.17188,-100.375,9.515625
946792617,8940030000000,,,-1260194546623974400,0.0,4206.573124974966,22.151405549809162,7.771624051712696,3453,27,0.0,15,405086570026757,10,34.4,401.6838684082031,0.053599998354911804,0,0.0,0.0,,,,,0,,1,,,194.17188,-100.375,9.515625
946792618,8940030000000,,,-1260194546623974400,0.0,4206.573124974966,22.151405549809162,7.771624051712696,3453,32,0.0,15,405086581063596,14,30.6,-342.19219970703125,0.0949999988079071,0,0.0,0.0,,,,,0,,1,,,194.17188,-100.375,9.515625
946793622,8941018000000,,,-1260194546623149056,0.0,4191.095475107431,22.409242881829428,6.764390757240044,3454,10,0.0,15,405087571659050,21,26.3,-287.9419250488281,0.2671999931335449,0,0.0,0.0,,,,,0,,1,,,217.04688,-103.296875,12.359375
946793623,8941018000000,,,-1260194546623149056,0.0,4191.095475107431,22.409242881829428,6.764390757240044,3454,14,0.0,15,405087561345090,24,25.2,-465.2350769042969,1.1920000314712524,0,0.0,0.0,,,,,0,,1,,,217.04688,-103.296875,12.359375
946793623,8941018000000,,,-1260194546623149056,0.0,4191.095475107431,22.409242881829428,6.764390757240044,3454,15,0.0,15,405087560042971,5,41.9,589.0398559570312,0.0479000024497509,0,0.0,0.0,,,,,0,,1,,,217.04688,-103.296875,12.359375
946793624,8941018000000,,,-1260194546623149056,0.0,4191.095475107431,22.409242881829428,6.764390757240044,3454,20,0.0,15,405087574346627,13,31.3,68.79168701171875,0.07609999924898148,0,0.0,0.0,,,,,0,,1,,,217.04688,-103.296875,12.359375
946793625,8941018000000,,,-1260194546623149056,0.0,4191.095475107431,22.409242881829428,6.764390757240044,3454,21,0.0,15,405087567444418,21,26.3,470.3097229003906,0.2612000107765198,0,0.0,0.0,,,,,0,,1,,,217.04688,-103.296875,12.359375
946793625,8941018000000,,,-1260194546623149056,0.0,4191.095475107431,22.409242881829428,6.764390757240044,3454,24,0.0,15,405087570674034,7,37.1,320.5633544921875,0.042500000447034836,0,0.0,0.0,,,,,0,,1,,,217.04688,-103.296875,12.359375
946793625,8941018000000,,,-1260194546623149056,0.0,4191.095475107431,22.409242881829428,6.764390757240044,3454,27,0.0,15,405087557200036,16,29.9,398.88983154296875,0.09989999979734421,0,0.0,0.0,,,,,0,,1,,,217.04688,-103.296875,12.359375
946793626,8941018000000,,,-1260194546623149056,0.0,4191.095475107431,22.409242881829428,6.764390757240044,3454,32,0.0,15,405087568239282,13,31.5,-345.0933837890625,0.06709999591112137,0,0.0,0.0,,,,,0,,1,,,217.04688,-103.296875,12.359375
946794605,8942115000000,,,-1260194546622358272,0.0,4206.931684166193,11.400873975066359,10.6407067568696,3455,10,0.0,15,405088667869481,35,22.9,-288.285400390625,0.722000002861023,0,0.0,0.0,,,,,0,,1,,,252.375,-92.46875,1.59375
946794606,8942115000000,,,-1260194546622358272,0.0,4206.931684166193,11.400873975066359,10.6407067568696,3455,15,0.0,15,405088656250153,11,33.7,588.1620483398438,0.0430000014603138,0,0.0,0.0,,,,,0,,1,,,252.375,-92.46875,1.59375
946794606,8942115000000,,,-1260194546622358272,0.0,4206.931684166193,11.400873975066359,10.6407067568696,3455,20,0.0,15,405088670555665,13,31.6,67.81721496582031,0.03880000114440918,0,0.0,0.0,,,,,0,,1,,,252.375,-92.46875,1.59375
946794607,8942115000000,,,-1260194546622358272,0.0,4206.931684166193,11.400873975066359,10.6407067568696,3455,21,0.0,15,405088663652162,21,26.2,469.84649658203125,0.13220000267028809,0,0.0,0.0,,,,,0,,1,,,252.375,-92.46875,1.59375
946794607,8942115000000,,,-1260194546622358272,0.0,4206.931684166193,11.400873975066359,10.6407067568696,3455,24,0.0,15,405088666882158,7,37.0,319.81793212890625,0.02160000056028366,0,0.0,0.0,,,,,0,,1,,,252.375,-92.46875,1.59375
946795613,8942829000000,,,-1260194546622228224,0.0,4177.585244178772,7.294904527965027,6.41399530249527,3456,10,0.0,15,405089381739813,10,34.7,-283.38763427734375,0.07010000199079514,0,0.0,0.0,,,,,0,,1,,,278.54688,-102.875,12.84375
946795614,8942829000000,,,-1260194546622228224,0.0,4177.585244178772,7.294904527965027,6.41399530249527,3456,15,0.0,15,405089370118494,7,37.5,593.6373901367188,0.042500000447034836,0,0.0,0.0,,,,,0,,1,,,278.54688,-102.875,12.84375
946795614,8942829000000,,,-1260194546622228224,0.0,4177.585244178772,7.294904527965027,6.41399530249527,3456,20,0.0,15,405089384425228,12,32.5,73.33699798583984,0.08449999988079071,0,0.0,0.0,,,,,0,,1,,,278.54688,-102.875,12.84375
946795615,8942829000000,,,-1260194546622228224,0.0,4177.585244178772,7.294904527965027,6.41399530249527,3456,21,0.0,15,405089377520653,13,31.7,474.9219055175781,0.08060000091791153,0,0.0,0.0,,,,,0,,1,,,278.54688,-102.875,12.84375
946795616,8942829000000,,,-1260194546622228224,0.0,4177.585244178772,7.294904527965027,6.41399530249527,3456,24,0.0,15,405089380751216,10,34.0,325.2818603515625,0.06859999895095825,0,0.0,0.0,,,,,0,,1,,,278.54688,-102.875,12.84375
946795616,8942829000000,,,-1260194546622228224,0.0,4177.585244178772,7.294904527965027,6.41399530249527,3456,27,0.0,15,405089367276528,31,23.4,403.3464660644531,0.722000002861023,0,0.0,0.0,,,,,0,,1,,,278.54688,-102.875,12.84375
946795617,8942829000000,,,-1260194546622228224,0.0,4177.585244178772,7.294904527965027,6.41399530249527,3456,32,0.0,15,405089378320437,17,28.6,-340.64154052734375,0.12439999729394913,0,0.0,0.0,,,,,0,,1,,,278.54688,-102.875,12.84375
946796609,8944022000000,,,-1260194546621326848,0.0,4251.387435942888,25.94388644197057,10.658623592417808,3457,12,0.0,15,405090561349871,31,23.8,-484.1927185058594,0.6829999685287476,0,0.0,0.0,,,,,0,,1,,,310.76562,-101.828125,11.40625
946796610,8944022000000,,,-1260194546621326848,0.0,4251.387435942888,25.94388644197057,10.658623592417808,3457,14,0.0,15,405090563527669,24,25.7,-460.93682861328125,1.165000081062317,0,0.0,0.0,,,,,0,,1,,,310.76562,-101.828125,11.40625
946796610,8944022000000,,,-1260194546621326848,0.0,4251.387435942888,25.94388644197057,10.658623592417808,3457,15,0.0,15,405090562214844,5,41.2,594.280517578125,0.05090000107884407,0,0.0,0.0,,,,,0,,1,,,310.76562,-101.828125,11.40625
946796611,8944022000000,,,-1260194546621326848,0.0,4251.387435942888,25.94388644197057,10.658623592417808,3457,20,0.0,15,405090576523732,19,27.4,74.13487243652344,0.18770000338554382,0,0.0,0.0,,,,,0,,1,,,310.76562,-101.828125,11.40625
946796611,8944022000000,,,-1260194546621326848,0.0,4251.387435942888,25.94388644197057,10.658623592417808,3457,21,0.0,15,405090569617582,8,36.0,475.6904602050781,0.04399999976158142,0,0.0,0.0,,,,,0,,1,,,310.76562,-101.828125,11.40625
946796612,8944022000000,,,-1260194546621326848,0.0,4251.387435942888,25.94388644197057,10.658623592417808,3457,24,0.0,15,405090572848589,9,35.5,326.03094482421875,0.05250000208616257,0,0.0,0.0,,,,,0,,1,,,310.76562,-101.828125,11.40625
946796612,8944022000000,,,-1260194546621326848,0.0,4251.387435942888,25.94388644197057,10.658623592417808,3457,32,0.0,15,405090570420487,21,26.1,-339.9586181640625,0.26570001244544983,0,0.0,0.0,,,,,0,,1,,,310.76562,-101.828125,11.40625
946797606,8945030000000,,,-1260194546620633088,0.0,4225.302953273058,28.410329046100742,10.913487377093995,3458,10,0.0,15,405091581146582,16,29.4,-290.322998046875,0.10589999705553055,0,0.0,0.0,,,,,0,,1,,,357.01562,-96.046875,5.28125
946797607,8945030000000,,,-1260194546620633088,0.0,4225.302953273058,28.410329046100742,10.913487377093995,3458,14,0.0,15,405091570835187,10,34.8,-467.9601135253906,0.053599998354911804,0,0.0,0.0,,,,,0,,1,,,357.01562,-96.046875,5.28125
946797608,8945030000000,,,-1260194546620633088,0.0,4225.302953273058,28.410329046100742,10.913487377093995,3458,15,0.0,15,405091569518865,14,30.2,586.6753540039062,0.07699999958276749,0,0.0,0.0,,,,,0,,1,,,357.01562,-96.046875,5.28125
946797608,8945030000000,,,-1260194546620633088,0.0,4225.302953273058,28.410329046100742,10.913487377093995,3458,20,0.0,15,405091583829492,27,24.8,66.26976776123047,0.6060000061988831,0,0.0,0.0,,,,,0,,1,,,357.01562,-96.046875,5.28125
946797609,8945030000000,,,-1260194546620633088,0.0,4225.302953273058,28.410329046100742,10.913487377093995,3458,21,0.0,15,405091576921945,9,35.1,468.1463928222656,0.05849999934434891,0,0.0,0.0,,,,,0,,1,,,357.01562,-96.046875,5.28125
946797609,8945030000000,,,-1260194546620633088,0.0,4225.302953273058,28.410329046100742,10.913487377093995,3458,24,0.0,15,405091580153481,12,32.3,318.576171875,0.07850000262260437,0,0.0,0.0,,,,,0,,1,,,357.01562,-96.046875,5.28125
946797610,8945030000000,,,-1260194546620633088,0.0,4225.302953273058,28.410329046100742,10.913487377093995,3458,27,0.0,15,405091566678443,11,33.4,396.07049560546875,0.05220000073313713,0,0.0,0.0,,,,,0,,1,,,357.01562,-96.046875,5.28125
946797611,8945030000000,,,-1260194546620633088,0.0,4225.302953273058,28.410329046100742,10.913487377093995,3458,32,0.0,15,405091577727790,12,32.0,-347.7016296386719,0.07400000095367432,0,0.0,0.0,,,,,0,,1,,,357.01562,-96.046875,5.28125
946798601,8946125000000,,,-1260194546620328704,0.0,4224.562551826239,2.8301498326697745,12.072108348839755,3459,10,0.0,15,405092675843675,27,24.7,-291.5489196777344,0.6240000128746033,0,0.0,0.0,,,,,0,,1,,,39.75,-86.234375,3.734375
946798601,8946125000000,,,-1260194546620328704,0.0,4224.562551826239,2.8301498326697745,12.072108348839755,3459,14,0.0,15,405092665532865,12,32.8,-469.01666259765625,0.02889999933540821,0,0.0,0.0,,,,,0,,1,,,39.75,-86.234375,3.734375
946798602,8946125000000,,,-1260194546620328704,0.0,4224.562551826239,2.8301498326697745,12.072108348839755,3459,20,0.0,15,405092678525201,27,24.3,65.6132583618164,0.6784999966621399,0,0.0,0.0,,,,,0,,1,,,39.75,-86.234375,3.734375
946798602,8946125000000,,,-1260194546620328704,0.0,4224.562551826239,2.8301498326697745,12.072108348839755,3459,21,0.0,15,405092671616268,21,26.8,466.6005554199219,0.11419999599456787,0,0.0,0.0,,,,,0,,1,,,39.75,-86.234375,3.734375
946798603,8946125000000,,,-1260194546620328704,0.0,4224.562551826239,2.8301498326697745,12.072108348839755,3459,24,0.0,15,405092674848303,35,22.7,317.3622741699219,0.7324999570846558,0,0.0,0.0,,,,,0,,1,,,39.75,-86.234375,3.734375
946798604,8946125000000,,,-1260194546620328704,0.0,4224.562551826239,2.8301498326697745,12.072108348839755,3459,27,0.0,15,405092661373001,11,33.1,395.1597595214844,0.05050000175833702,0,0.0,0.0,,,,,0,,1,,,39.75,-86.234375,3.734375
946798604,8946125000000,,,-1260194546620328704,0.0,4224.562551826239,2.8301498326697745,12.072108348839755,3459,32,0.0,15,405092672424968,11,33.3,-348.6480712890625,0.03700000047683716,0,0.0,0.0,,,,,0,,1,,,39.75,-86.234375,3.734375
946799615,8946814000000,,,-1260194546619786752,0.0,4193.822853267193,-0.6931861058973982,10.121878812481578,3460,10,0.0,15,405093364302596,19,27.5,-289.152099609375,0.1697000116109848,0,0.0,0.0,,,,,0,,1,,,57.390625,-96.4375,6.203125
946799616,8946814000000,,,-1260194546619786752,0.0,4193.822853267193,-0.6931861058973982,10.121878812481578,3460,14,0.0,15,405093353992193,19,27.8,-466.62359619140625,0.18320000171661377,0,0.0,0.0,,,,,0,,1,,,57.390625,-96.4375,6.203125
946799617,8946814000000,,,-1260194546619786752,0.0,4193.822853267193,-0.6931861058973982,10.121878812481578,3460,21,0.0,15,405093360073457,16,29.5,469.4259033203125,0.10440000146627426,0,0.0,0.0,,,,,0,,1,,,57.390625,-96.4375,6.203125
946799618,8946814000000,,,-1260194546619786752,0.0,4193.822853267193,-0.6931861058973982,10.121878812481578,3460,27,0.0,15,405093349830342,8,36.4,397.3414611816406,0.04399999976158142,0,0.0,0.0,,,,,0,,1,,,57.390625,-96.4375,6.203125
946799619,8946814000000,,,-1260194546619786752,0.0,4193.822853267193,-0.6931861058973982,10.121878812481578,3460,32,0.0,15,405093360883984,12,32.0,-346.649658203125,0.07850000262260437,0,0.0,0.0,,,,,0,,1,,,57.390625,-96.4375,6.203125
946800606,8948126000000,,,-1260194546619275776,0.0,4286.793526262045,6.186435824041136,19.594420457012667,3461,10,0.0,15,405094675792632,17,28.9,-292.4761657714844,0.0632999986410141,0,0.0,0.0,,,,,0,,1,,,99.8125,-94.9375,4.703125
946800607,8948126000000,,,-1260194546619275776,0.0,4286.793526262045,6.186435824041136,19.594420457012667,3461,14,0.0,15,405094665483055,14,30.1,-470.3659362792969,0.034299999475479126,0,0.0,0.0,,,,,0,,1,,,99.8125,-94.9375,4.703125
946800607,8948126000000,,,-1260194546619275776,0.0,4286.793526262045,6.186435824041136,19.594420457012667,3461,20,0.0,15,405094678471797,35,22.6,64.27169036865234,0.7384999990463257,0,0.0,0.0,,,,,0,,1,,,99.8125,-94.9375,4.703125
946800608,8948126000000,,,-1260194546619275776,0.0,4286.793526262045,6.186435824041136,19.594420457012667,3461,21,0.0,15,405094671560208,35,22.4,466.65716552734375,0.7879999876022339,0,0.0,0.0,,,,,0,,1,,,99.8125,-94.9375,4.703125
946800610,8948126000000,,,-1260194546619275776,0.0,4286.793526262045,6.186435824041136,19.594420457012667,3461,27,0.0,15,405094661317352,24,25.3,397.4041748046875,0.21090000867843628,0,0.0,0.0,,,,,0,,1,,,99.8125,-94.9375,4.703125
946800610,8948126000000,,,-1260194546619275776,0.0,4286.793526262045,6.186435824041136,19.594420457012667,3461,32,0.0,15,405094672374284,13,31.1,-350.2260437011719,0.04179999977350235,0,0.0,0.0,,,,,0,,1,,,99.8125,-94.9375,4.703125
946801616,8948920000000,,,-1260194546618588160,0.0,4186.642821878195,-1.8525969385826595,10.430621938964126,3462,10,0.0,15,405095469105626,10,34.7,-291.7044677734375,0.03060000017285347,0,0.0,0.0,,,,,0,,1,,,138.6875,-93.359375,2.96875
946801616,8948920000000,,,-1260194546618588160,0.0,4186.642821878195,-1.8525969385826595,10.430621938964126,3462,14,0.0,15,405095458796503,10,34.7,-469.5396728515625,0.04410000145435333,0,0.0,0.0,,,,,0,,1,,,138.6875,-93.359375,2.96875
946801617,8948920000000,,,-1260194546618588160,0.0,4186.642821878195,-1.8525969385826595,10.430621938964126,3462,15,0.0,15,405095457466515,16,29.2,584.9011840820312,0.0552000030875206,0,0.0,0.0,,,,,0,,1,,,138.6875,-93.359375,2.96875
946801618,8948920000000,,,-1260194546618588160,0.0,4186.642821878195,-1.8525969385826595,10.430621938964126,3462,20,0.0,15,405095471783778,27,24.3,65.15654754638672,0.6679999828338623,0,0.0,0.0,,,,,0,,1,,,138.6875,-93.359375,2.96875
946801618,8948920000000,,,-1260194546618588160,0.0,4186.642821878195,-1.8525969385826595,10.430621938964126,3462,21,0.0,15,405095464871004,35,22.7,466.8094177246094,0.7174999713897705,0,0.0,0.0,,,,,0,,1,,,138.6875,-93.359375,2.96875
